20180903154756ce1c2662_f962_4023_98ab_022879683e27,a1d2f6510fef28a925c383987f73f76d,1535960876,1535961729,"ClusterInfo": ""
20180903122424058ff1bf_21a2_4369_a027_704c5990ce5b,546953e8602b602653d1e150d9c8c763,1535948664,1535948865,"ClusterInfo": ""
201809030225208a5de220_31cf_4966_8bde_a21ff445c994,e0b21bf851da1eb5fa0738c9896dab65,1535912720,1535939647,"ClusterInfo": "{"ps":{"count":40},"worker":{"count":200,"memory":8000}}"
201809031345409c4651f5_e438_4a9a_8998_b4cfef91d775,45452bdfa7ddd96f547d504a7330816a,1535953541,1535953584,"ClusterInfo": ""
20180903094920f7573e9b_e884_4003_97bf_8971bbbd2c4d,fa4d3b7a59decce561c1eda54785e3f1,1535939360,1535941564,"ClusterInfo": ""
20180903001729d57d36ac_5fbf_4b53_835b_3345d103eb37,53a399384771a9756c06c2b5fc1b92e1,1535905049,1535910277,"ClusterInfo": ""
201809031014258b0ff188_41d1_4c2a_a174_e3ef03728607,ab63140dd0470de7228cb6b9dc26a6f8,1535940865,1535946654,"ClusterInfo": "{"ps":{"count":1},"worker":{"count":20, "gpu":50}}"
20180903035346b052c1a5_ed0c_4d6a_aa39_2c84abbd084d,fd99817176a5156eaa4a51f748992f7e,1535918027,1535936997,"ClusterInfo": ""
2018090314463726108112_c971_4de7_a1c0_c66cc41177b6,4cf8c853778b3ee27e6a504239b40823,1535957197,1535959511,"ClusterInfo": ""
2018090302140243b914ac_614a_493f_acfb_3af305af4574,fa6a45bfda8a7753e16ca752c9e9d9fc,1535912042,1535989221,"ClusterInfo": ""
20180903155024dc76e157_cdaf_4125_b59d_0875da89313b,da910b206dd8ec7e6578323c4b52dc61,1535961024,1535961097,"ClusterInfo": ""
2018090310285819e9b696_5dd5_4f2c_927c_03d40ef5a015,f18868499752c6ddc6b41513410be1eb,1535941738,1535952577,"ClusterInfo": ""
20180903003303de6398cb_f6f8_4a97_be03_39beb40ca209,c9619fe2ac441e5e6434f7953cb96c8e,1535905983,1535949023,"ClusterInfo": "{"ps":{"count":80,"cpu":1000,"memory":20000},"worker":{"count":3000,"cpu":200,"memory":15000}}"
201809030941597a95c54c_9872_49b9_a889_957472a21141,5aba91ad563aa09e7caeab7ffcd4bccd,1535938919,1535939358,"ClusterInfo": ""
201809030055245aa995ae_ea2a_4000_a603_0032f482763e,56d85f9f980c0dfebf0abe7d57b6db46,1535907324,1535976536,"ClusterInfo": "{"ps":{"count":80,"cpu":1000,"memory":20000},"worker":{"count":1000,"cpu":200,"memory":15000}}"
201809030814590c81187f_dfe9_4e4c_85f5_71372c64079b,09bb82c260f31be2140276baabe48781,1535933699,1535934128,"ClusterInfo": "{"worker":{"count":4,"cpu":200},"ps":{"count":1, "cpu":200}}"
20180903141944660b27d0_4d80_4923_8617_a56a33e6aedc,fcf8ad9b8d7c24d1abc8fabfacf078dd,1535955584,1535955664,"ClusterInfo": ""
2018090304031496f483a8_c5e3_4973_b0e1_120b0f835193,3a197cc82fae957afbec3bcaec06beac,1535918595,1535918861,"ClusterInfo": "{"worker":{"count":20,"cpu":400,"memory":4000}, "ps":{"count":1,"cpu":400,"memory":4000}}"
20180903121605eabc1104_9dae_46ef_99d7_57adbb419d9f,5cab9fbc24012e0587070d5b49cee8d5,1535948165,1535948385,"ClusterInfo": ""
20180903143302c44974e1_97e0_42c8_a3b3_d027e4fa29a4,92846c464ae1e5e61126be13140e0daf,1535956382,1535966495,"ClusterInfo": ""
